0,RootNode
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
0.000000,0.000000,-0.000000,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
1,tongue
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
0.000000,0.000000,-0.000000,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
2,body
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
0.000000,0.000000,-0.000000,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
3,root
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
0.000000,0.000000,-0.000000,1.000000

1.000000,0.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.000000,1.000000,0.000000
0.000000,0.000000,0.000000,1.000000
4,root.x
1.000000,-0.000197,-0.000200,0.000000
-0.000209,-0.045896,-0.998946,0.000000
0.000187,0.998946,-0.045896,-0.000000
0.002517,75.827866,32.385838,1.000000

1.000000,0.000000,0.000003,0.000000
-0.000003,-0.045696,0.998955,0.000000
0.000000,-0.998955,-0.045696,-0.000000
0.000232,35.965057,-83.973984,1.000000
5,c_tail_00.x
0.986027,0.015076,0.165903,0.000000
-0.141016,-0.454667,0.879427,0.000000
0.088689,-0.890534,-0.446187,-0.000000
-0.005810,-7.344411,9.379249,1.000000

1.000000,-0.000000,0.000000,0.000000
0.000000,0.883497,-0.468436,0.000000
-0.000000,0.468437,0.883497,-0.000000
-0.000002,-102.410263,10.160110,1.000000
6,c_tail_01.x
0.993077,0.088821,-0.076864,0.000000
-0.112839,0.903159,-0.414211,0.000000
0.032630,0.420017,0.906930,-0.000000
0.000003,13.932452,-0.000005,1.000000

1.000000,-0.000000,0.000000,0.000000
0.000000,0.990538,-0.137236,0.000000
-0.000000,0.137236,0.990538,-0.000000
0.000007,-112.777603,-30.332567,1.000000
7,c_tail_02.x
0.998408,0.042461,-0.037130,0.000000
-0.055634,0.849778,-0.524196,0.000000
0.009295,0.525428,0.850788,-0.000000
-0.000006,14.175251,-0.000005,1.000000

1.000000,-0.000000,0.000212,0.000000
-0.000066,0.950399,0.311032,0.000000
-0.000201,-0.311031,0.950399,-0.000000
0.017554,-100.793976,-82.931664,1.000000
8,c_tail_03.x
0.994019,0.105630,0.027718,0.000000
-0.090678,0.939783,-0.329524,0.000000
-0.060857,0.325040,0.943740,-0.000000
-0.000003,14.401660,-0.000002,1.000000

1.000000,0.000000,0.000000,0.000000
-0.000000,0.843866,0.536553,0.000000
-0.000000,-0.536553,0.843866,-0.000000
0.000026,-91.089279,-108.859665,1.000000
9,c_thigh_b.l
0.548630,0.577131,-0.604917,0.000000
0.295670,-0.810705,-0.505309,0.000000
-0.782039,0.098372,-0.615417,-0.000000
1.336283,5.158158,5.119080,1.000000

0.273564,0.394412,-0.877269,0.000000
-0.648822,-0.597638,-0.471018,0.000000
-0.710065,0.698046,0.092410,-0.000000
77.161095,34.979122,41.327835,1.000000
10,thigh_stretch.l
0.120258,-0.967693,-0.221603,0.000000
0.908368,0.017205,0.417817,0.000000
-0.400506,-0.251543,0.881091,-0.000000
-0.000005,28.012035,-0.000009,1.000000

-0.123865,0.048002,-0.991137,0.000000
0.240089,-0.967703,-0.076871,0.000000
-0.962816,-0.247482,0.108340,-0.000000
28.235273,82.129189,12.959047,1.000000
11,leg_stretch.l
0.003147,0.999995,0.000001,0.000000
-0.999995,0.003147,-0.000001,0.000000
-0.000001,-0.000001,1.000000,-0.000000
-0.000013,35.075577,-0.000004,1.000000

-0.002975,0.132420,-0.991189,0.000000
-0.799965,-0.595074,-0.077099,0.000000
-0.600040,0.792687,0.107702,-0.000000
54.298698,-7.877372,12.992706,1.000000
12,foot.l
0.103396,0.037635,-0.993928,0.000000
0.821096,0.560738,0.106649,0.000000
0.561347,-0.827138,0.027076,-0.000000
0.000004,20.433775,-0.000000,1.000000

0.997271,0.066113,0.032845,0.000000
0.067655,-0.996540,-0.048282,0.000000
0.029540,0.050372,-0.998293,-0.000000
-20.193674,23.684959,54.313164,1.000000
13,toes_01.l
0.981778,0.115797,0.150678,0.000000
-0.148009,-0.031360,0.988489,0.000000
0.119189,-0.992778,-0.013650,-0.000000
-0.000004,27.070023,-0.000014,1.000000

0.991670,-0.117392,0.052996,0.000000
-0.056494,-0.026669,0.998047,0.000000
-0.115749,-0.992728,-0.033078,-0.000000
-12.024185,56.784973,0.220272,1.000000
14,leg_twist.l
0.985367,-0.000000,0.170448,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.170448,0.000000,0.985367,-0.000000
0.000010,10.216886,0.000004,1.000000

-0.003379,0.132420,-0.991188,0.000000
-0.799996,-0.595073,-0.076773,0.000000
-0.599996,0.792687,0.107946,-0.000000
54.303978,-18.094276,12.970591,1.000000
15,thigh_twist.l
0.999004,0.000001,-0.044626,0.000000
-0.000001,1.000000,-0.000000,0.000000
0.044626,0.000000,0.999004,-0.000000
0.000000,0.000000,-0.000000,1.000000

-0.123680,0.048002,-0.991161,0.000000
0.240103,-0.967703,-0.076826,0.000000
-0.962836,-0.247482,0.108159,-0.000000
28.232864,82.129196,12.964338,1.000000
16,c_thigh_b.r
0.358064,-0.916585,0.177939,0.000000
-0.494011,-0.347692,-0.796909,0.000000
0.792302,0.197440,-0.577299,-0.000000
-1.325252,5.413688,5.071883,1.000000

0.273564,-0.394411,0.877270,0.000000
0.648822,-0.597638,-0.471018,0.000000
0.710065,0.698046,0.092411,-0.000000
-77.161110,34.979141,41.327816,1.000000
17,thigh_stretch.r
0.154536,0.850807,0.502241,0.000000
-0.947361,-0.016669,0.319734,0.000000
0.280403,-0.525214,0.803445,-0.000000
-0.000003,28.012051,0.000004,1.000000

-0.124042,-0.048002,0.991116,0.000000
-0.240075,-0.967703,-0.076914,0.000000
0.962797,-0.247482,0.108512,-0.000000
-28.237593,82.129166,12.953996,1.000000
18,leg_stretch.r
-0.287640,-0.957738,0.000001,0.000000
0.957738,-0.287640,-0.000001,0.000000
0.000001,0.000000,1.000000,-0.000000
0.000008,35.075573,0.000001,1.000000

-0.003379,-0.132420,0.991188,0.000000
0.799996,-0.595074,-0.076773,0.000000
0.599996,0.792687,0.107946,-0.000000
-54.303974,-7.877383,12.970593,1.000000
19,foot.r
-0.000195,0.087378,0.996175,0.000000
-0.595484,0.800284,-0.070312,0.000000
-0.803367,-0.593220,0.051876,-0.000000
0.000001,20.433781,-0.000000,1.000000

0.997272,-0.066113,-0.032846,0.000000
-0.067655,-0.996540,-0.048282,0.000000
-0.029540,0.050373,-0.998294,-0.000000
20.193665,23.684933,54.313171,1.000000
20,toes_01.r
0.981670,-0.116195,-0.151070,0.000000
0.148391,-0.031419,0.988429,0.000000
-0.119597,-0.992729,-0.013600,-0.000000
0.000001,27.070015,0.000004,1.000000

0.991671,0.117391,-0.052995,0.000000
0.056493,-0.026668,0.998047,0.000000
0.115749,-0.992728,-0.033078,-0.000000
12.024196,56.784977,0.220274,1.000000
21,leg_twist.r
0.996893,-0.000000,-0.078773,0.000000
0.000000,1.000000,0.000000,0.000000
0.078773,-0.000000,0.996893,-0.000000
-0.000002,10.216886,-0.000003,1.000000

-0.003379,-0.132420,0.991188,0.000000
0.799996,-0.595074,-0.076773,0.000000
0.599996,0.792687,0.107946,-0.000000
-54.303974,-18.094288,12.970588,1.000000
22,thigh_twist.r
0.961996,-0.000000,-0.273064,0.000000
0.000000,1.000000,-0.000000,0.000000
0.273064,-0.000000,0.961996,-0.000000
0.000000,0.000000,-0.000000,1.000000

-0.123459,-0.048002,0.991188,0.000000
-0.240120,-0.967703,-0.076773,0.000000
0.962861,-0.247482,0.107945,-0.000000
-28.229988,82.129143,12.970612,1.000000
23,spine_01.x
1.000000,-0.000209,0.000189,0.000000
0.000203,0.999514,0.031158,0.000000
-0.000195,-0.031158,0.999514,-0.000000
0.002516,24.087973,0.002403,1.000000

1.000000,0.000000,-0.000001,0.000000
0.000001,-0.014749,0.999891,0.000000
-0.000000,-0.999891,-0.014749,-0.000000
-0.000087,9.271730,-84.301399,1.000000
24,spine_02.x
1.000000,0.000000,-0.000001,0.000000
0.000000,0.973360,0.229282,0.000000
0.000001,-0.229282,0.973360,-0.000000
0.000000,25.430401,0.000001,1.000000

0.999992,0.004012,-0.000190,0.000000
-0.000680,0.215741,0.976450,0.000000
0.003958,-0.976442,0.215742,-0.000000
0.126029,-35.124226,-78.320518,1.000000
25,spine_03.x
1.000000,-0.000000,0.000000,0.000000
-0.000000,0.991717,0.128442,0.000000
-0.000000,-0.128442,0.991717,-0.000000
-0.000000,22.557888,0.000001,1.000000

0.999993,-0.003795,0.000051,0.000000
0.001694,0.458262,0.888816,0.000000
-0.003396,-0.888809,0.458265,-0.000000
-0.374354,-75.706444,-60.988640,1.000000
26,c_subneck_1.x
1.000000,-0.000001,0.000002,0.000000
-0.000001,0.749911,0.661539,0.000000
-0.000002,-0.661539,0.749911,-0.000000
0.000000,23.673538,-0.000004,1.000000

1.000000,-0.000001,-0.000003,0.000000
0.000002,0.932277,0.361746,0.000000
0.000002,-0.361746,0.932277,-0.000000
-0.000095,-114.898026,20.261843,1.000000
27,neck.x
1.000000,0.000001,-0.000000,0.000000
-0.000001,0.993970,-0.109652,0.000000
0.000000,0.109652,0.993970,-0.000000
-0.000000,18.788895,-0.000003,1.000000

1.000000,-0.000002,-0.000003,0.000000
0.000003,0.886989,0.461791,0.000000
0.000002,-0.461791,0.886989,-0.000000
-0.000174,-135.102493,5.480541,1.000000
28,head.x
1.000000,-0.000020,-0.000014,0.000000
0.000000,0.577926,-0.816089,0.000000
0.000024,0.816089,0.577926,-0.000000
-0.084329,14.360470,-1.843992,1.000000

0.999998,0.000001,0.002122,0.000000
-0.002103,0.135751,0.990741,0.000000
-0.000287,-0.990743,0.135751,-0.000000
0.254072,-91.432121,-119.627960,1.000000
29,c_skull_01.x
0.000022,0.000012,-1.000000,0.000000
-0.000010,-1.000000,-0.000012,0.000000
-1.000000,0.000010,-0.000022,-0.000000
-0.000000,31.632759,0.000015,1.000000

0.000345,-0.000014,-1.000000,0.000000
-0.990741,-0.135763,-0.000340,0.000000
-0.135763,0.990741,-0.000061,-0.000000
119.626701,123.066383,0.039607,1.000000
30,c_jawbone.x
-0.000775,-0.000152,-1.000000,0.000000
0.216498,-0.976283,-0.000019,0.000000
-0.976283,-0.216498,0.000789,-0.000000
0.312698,15.558386,-0.000201,1.000000

0.999994,0.000034,-0.000786,0.000000
0.000786,-0.083584,0.996501,0.000000
-0.000033,-0.996500,-0.083584,-0.000000
-0.107368,-78.897713,-139.889053,1.000000
31,c_lips_bot.l
0.000238,0.999609,0.027947,0.000000
0.000589,-0.027947,0.999609,0.000000
1.000000,-0.000221,-0.000595,-0.000000
5.888503,15.792243,1.067458,1.000000

0.000365,0.018008,0.999832,0.000000
-0.037978,0.999117,-0.017981,0.000000
-0.999278,-0.037965,0.001047,-0.000000
-101.032036,-136.571960,-3.392555,1.000000
32,c_lips_bot.r
-0.000139,-0.999620,-0.027547,0.000000
0.000985,-0.027547,0.999620,0.000000
-1.000000,0.000112,0.000989,-0.000000
-5.887838,15.791875,1.076687,1.000000

-0.000275,0.018004,-0.999832,0.000000
0.037976,0.999117,0.017980,0.000000
0.999278,-0.037965,-0.000957,-0.000000
101.028481,-136.359848,-8.372138,1.000000
33,c_lips_bot.x
0.000161,0.997353,-0.072706,0.000000
0.000583,0.072706,0.997353,0.000000
